agentid,date,agent,department,answered,resolved,speedofanswer,avgtalkduration,satisfaction,callpurpose
ID3154,25/02/2015 9:10,Stewart,Air Conditioner,Y,Y,55,0:04:03,4,How-to
ID3155,25/02/2015 9:10,Greg,Toaster,Y,Y,118,0:01:13,3,New Purchase
ID3156,25/02/2015 9:10,Dan,Television,Y,Y,109,0:02:57,5,How-to
ID3157,25/02/2015 9:15,Stewart,Air Conditioner,Y,Y,33,0:02:37,4,New Purchase
ID3158,25/02/2015 9:15,Joe,Washing Machine,Y,Y,18,0:05:59,4,Returns
ID3159,25/02/2015 10:06,Stewart,Fridge,Y,Y,99,0:04:12,2,Returns
ID3160,25/02/2015 10:06,Martha,Washing Machine,Y,Y,111,0:02:29,3,Returns
ID3161,25/02/2015 10:19,Diane,Fridge,N,N,,,,Returns
ID3162,25/02/2015 10:19,Diane,Toaster,Y,Y,82,0:06:47,5,New Purchase
ID3163,25/02/2015 10:20,Becky,Fridge,Y,Y,48,0:05:40,3,Broken Product
ID3164,25/02/2015 10:20,Joe,Air Conditioner,Y,Y,83,0:04:53,3,Returns
ID3165,25/02/2015 10:46,Dan,Air Conditioner,Y,Y,102,0:02:12,5,Returns
ID3166,25/02/2015 10:46,Joe,Fridge,Y,Y,124,0:01:23,1,Billing
ID3167,25/02/2015 10:52,Martha,Television,N,N,,,,How-to
ID3168,25/02/2015 10:52,Joe,Television,Y,Y,82,0:03:32,3,
ID3169,25/02/2015 11:09,Jim,Toaster,Y,N,50,0:04:13,4,Broken Product
ID3170,25/02/2015 11:09,Martha,Toaster,Y,Y,27,0:01:55,3,Broken Product
ID3171,25/02/2015 11:35,Joe,Fridge,Y,Y,96,0:02:47,4,Billing
ID3172,25/02/2015 11:35,Greg,Washing Machine,Y,Y,122,0:03:55,1,
ID3173,25/02/2015 11:42,Diane,Air Conditioner,N,N,,,,Billing
ID3174,25/02/2015 11:42,Joe,Toaster,Y,Y,76,0:01:50,4,Billing
ID3175,25/02/2015 11:55,Dan,Fridge,Y,Y,66,0:01:46,5,Billing
ID3176,25/02/2015 11:55,Martha,Air Conditioner,Y,Y,98,0:02:12,3,How-to
ID3177,25/02/2015 12:04,Martha,Washing Machine,N,N,,,,Broken Product
ID3178,25/02/2015 12:04,Joe,Air Conditioner,Y,Y,73,0:06:31,3,
ID3179,25/02/2015 12:05,Joe,Washing Machine,Y,Y,76,0:01:47,3,Returns
ID3180,25/02/2015 12:05,Greg,Television,N,N,,,,Billing
ID3181,25/02/2015 12:31,Jim,Fridge,Y,Y,123,0:05:46,4,New Purchase
ID3182,25/02/2015 12:31,Stewart,Fridge,Y,N,98,0:05:11,4,Billing
ID3183,25/02/2015 12:34,Dan,Air Conditioner,Y,Y,81,0:02:06,1,
ID3184,25/02/2015 12:34,Dan,Toaster,Y,Y,52,0:06:55,4,Billing
ID3185,25/02/2015 12:34,Stewart,Toaster,Y,Y,93,0:06:02,1,New Purchase
ID3186,25/02/2015 12:34,Jim,Toaster,Y,Y,17,0:05:07,4,Billing
ID3187,25/02/2015 13:00,Dan,Air Conditioner,Y,Y,91,0:01:38,4,Billing
ID3188,25/02/2015 13:00,Dan,Television,Y,Y,20,0:02:23,5,
ID3189,25/02/2015 14:11,Diane,Washing Machine,N,N,,,,Broken Product
ID3190,25/02/2015 14:11,Joe,Toaster,Y,Y,125,0:06:17,4,Billing
ID3191,25/02/2015 14:57,Martha,Toaster,Y,Y,46,0:03:06,2,Broken Product
ID3192,25/02/2015 14:57,Diane,Washing Machine,Y,Y,124,0:05:29,3,New Purchase
ID3193,25/02/2015 15:14,Dan,Air Conditioner,Y,Y,29,0:04:05,3,
ID3194,25/02/2015 15:14,Joe,Television,Y,N,75,0:04:37,3,Billing
ID3195,25/02/2015 15:27,Martha,Air Conditioner,Y,Y,57,0:04:11,4,Returns
ID3196,25/02/2015 15:27,Dan,Fridge,N,N,,,,How-to
ID3197,25/02/2015 15:30,Jim,Television,Y,Y,106,0:01:53,4,Billing
ID3198,25/02/2015 15:30,Jim,Washing Machine,Y,Y,19,0:05:44,3,How-to
ID3199,25/02/2015 15:41,Jim,Air Conditioner,Y,Y,94,0:01:11,4,
ID3200,25/02/2015 15:41,Stewart,Television,N,N,,,,How-to
ID3201,25/02/2015 15:54,Diane,Fridge,Y,Y,28,0:03:01,3,How-to
ID3202,25/02/2015 15:54,Diane,Fridge,Y,Y,11,0:02:20,4,Returns
ID3203,25/02/2015 16:04,Stewart,Fridge,Y,Y,68,0:04:51,5,Billing
ID3204,25/02/2015 16:04,Dan,Washing Machine,Y,Y,103,0:04:42,5,Broken Product
ID3205,25/02/2015 16:26,Stewart,Television,Y,Y,28,0:06:06,2,Broken Product
ID3206,25/02/2015 16:26,Martha,Air Conditioner,Y,Y,36,0:04:09,5,Broken Product
ID3207,25/02/2015 16:40,Dan,Air Conditioner,Y,Y,63,0:05:39,5,How-to
ID3208,25/02/2015 16:40,Dan,Washing Machine,Y,Y,14,0:00:36,5,Broken Product
ID3209,25/02/2015 17:06,Dan,Television,Y,Y,82,0:05:15,1,How-to
ID3210,25/02/2015 17:06,Diane,Toaster,N,N,,,,Billing
ID3211,25/02/2015 17:06,Martha,Fridge,Y,Y,15,0:05:43,3,Broken Product
ID3212,25/02/2015 17:06,Diane,Fridge,Y,Y,85,0:04:18,3,How-to
ID3213,25/02/2015 17:24,Becky,Fridge,N,N,,,,How-to
ID3214,25/02/2015 17:24,Greg,Toaster,Y,Y,108,0:02:12,5,How-to
ID3215,25/02/2015 17:47,Martha,Television,Y,Y,45,0:02:58,3,How-to
ID3216,25/02/2015 17:47,Joe,Air Conditioner,Y,Y,24,0:01:52,4,Broken Product
ID3217,26/02/2015 9:10,Greg,Television,Y,Y,75,0:04:31,2,Billing
ID3218,26/02/2015 9:10,Martha,Air Conditioner,Y,Y,68,0:06:24,5,
ID3219,26/02/2015 9:18,Jim,Toaster,Y,N,104,0:01:21,4,How-to
ID3220,26/02/2015 9:18,Joe,Washing Machine,Y,N,33,0:00:41,3,How-to
ID3221,26/02/2015 10:12,Dan,Air Conditioner,Y,Y,101,0:03:50,2,Billing
ID3223,26/02/2015 10:24,Greg,Air Conditioner,Y,Y,41,0:03:04,1,Billing
ID3224,26/02/2015 10:24,Martha,Television,N,N,,,,How-to
ID3225,26/02/2015 10:45,Jim,Washing Machine,Y,Y,124,0:03:27,4,Broken Product
ID3226,26/02/2015 10:45,Jim,Television,Y,N,98,0:05:29,2,Broken Product
ID3227,26/02/2015 11:03,Greg,Toaster,Y,Y,119,0:02:11,3,
ID3228,26/02/2015 11:03,Jim,Television,Y,Y,40,0:02:26,1,How-to
ID3229,26/02/2015 11:36,Greg,Toaster,N,N,,,,
ID3230,26/02/2015 11:36,Becky,Toaster,Y,Y,97,0:05:29,2,Broken Product
ID3231,26/02/2015 11:44,Martha,Fridge,Y,Y,119,0:03:46,2,New Purchase
ID3232,26/02/2015 11:44,Becky,Air Conditioner,N,N,,,,How-to
ID3233,26/02/2015 11:45,Stewart,Television,Y,Y,26,0:00:42,5,Broken Product
ID3234,26/02/2015 11:45,Greg,Toaster,N,N,,,,Returns
ID3235,26/02/2015 12:40,Jim,Toaster,Y,Y,77,0:01:46,4,Billing
ID3236,26/02/2015 12:40,Jim,Air Conditioner,Y,Y,31,0:02:05,3,Billing
ID3237,26/02/2015 13:01,Becky,Fridge,N,N,,,,Billing
ID3238,26/02/2015 13:01,Becky,Toaster,Y,N,16,0:03:40,4,
ID3239,26/02/2015 13:06,Diane,Fridge,Y,Y,117,0:06:29,4,Returns
ID3240,26/02/2015 13:06,Becky,Television,Y,N,16,0:03:18,5,Broken Product
ID3241,26/02/2015 14:05,Stewart,Toaster,Y,N,35,0:03:27,4,How-to
ID3242,26/02/2015 14:05,Martha,Washing Machine,Y,N,93,0:02:32,4,Broken Product
ID3243,26/02/2015 14:51,Joe,Television,Y,Y,39,0:02:56,1,
ID3244,26/02/2015 14:51,Greg,Television,Y,N,18,0:04:54,1,Billing
ID3245,26/02/2015 14:54,Greg,Washing Machine,Y,Y,124,0:05:27,4,How-to
ID3246,26/02/2015 14:54,Greg,Television,N,N,,,,Returns
ID3247,26/02/2015 15:01,Becky,Television,Y,Y,10,0:04:00,1,How-to
ID3248,26/02/2015 15:01,Diane,Washing Machine,N,N,,,,Returns
ID3249,26/02/2015 15:05,Becky,Television,Y,Y,99,0:05:08,4,Broken Product
ID3250,26/02/2015 15:05,Greg,Air Conditioner,Y,Y,114,0:05:06,4,Broken Product
ID3251,26/02/2015 15:41,Greg,Air Conditioner,Y,Y,122,0:04:35,1,Broken Product
ID3252,26/02/2015 15:41,Joe,Washing Machine,N,N,,,,Billing
ID3253,26/02/2015 16:04,Becky,Television,N,N,,,,Broken Product
ID3254,26/02/2015 16:04,Diane,Washing Machine,Y,N,87,0:01:16,4,Broken Product
ID3255,26/02/2015 16:29,Dan,Television,Y,Y,63,0:03:27,3,How-to
ID3256,26/02/2015 16:29,Martha,Toaster,N,N,,,,Broken Product
ID3257,26/02/2015 16:49,Stewart,Television,Y,Y,120,0:06:39,4,Returns
ID3258,26/02/2015 16:49,Jim,Television,N,N,,,,Billing
ID3259,26/02/2015 16:58,Stewart,Television,N,N,,,,Billing
ID3260,26/02/2015 16:58,Stewart,Toaster,Y,Y,23,0:05:19,4,Billing
ID3261,26/02/2015 17:05,Martha,Air Conditioner,Y,N,122,0:03:49,5,Returns
ID3262,26/02/2015 17:05,Joe,Washing Machine,Y,Y,60,0:03:28,1,Returns
ID3263,26/02/2015 17:35,Dan,Washing Machine,Y,Y,123,0:00:45,5,How-to
ID3264,26/02/2015 17:35,Dan,Air Conditioner,Y,Y,64,0:05:19,1,Billing
ID3265,26/02/2015 17:36,Greg,Television,Y,Y,124,0:05:04,2,How-to
ID3266,26/02/2015 17:36,Diane,Washing Machine,Y,Y,102,0:02:20,4,How-to
ID3267,26/02/2015 17:39,Becky,Fridge,Y,Y,27,0:06:32,4,How-to
ID3268,26/02/2015 17:39,Becky,Fridge,Y,Y,26,0:05:47,4,How-to
ID3269,26/02/2015 17:42,Joe,Toaster,Y,Y,42,0:01:21,5,Broken Product
ID3270,26/02/2015 17:42,Dan,Air Conditioner,Y,Y,121,0:04:26,4,
ID3271,26/02/2015 17:51,Becky,Toaster,Y,Y,91,0:06:26,3,New Purchase
ID3272,26/02/2015 17:51,Stewart,Air Conditioner,Y,Y,79,0:03:57,5,Returns
ID3273,27/02/2015 9:11,Stewart,Television,Y,Y,49,0:04:22,5,Returns
ID3274,27/02/2015 9:11,Martha,Television,N,N,,,,Broken Product
ID3275,27/02/2015 9:11,Martha,Washing Machine,Y,N,44,0:05:16,4,Broken Product
ID3276,27/02/2015 9:11,Becky,Washing Machine,N,N,,,,Broken Product
ID3277,27/02/2015 9:46,Greg,Television,N,N,,,,Billing
ID3278,27/02/2015 9:46,Greg,Television,Y,Y,47,0:06:05,3,Broken Product
ID3279,27/02/2015 9:50,Greg,Television,N,N,,,,Returns
ID3280,27/02/2015 9:50,Diane,Toaster,N,N,,,,Broken Product
ID3281,27/02/2015 9:56,Greg,Air Conditioner,Y,N,26,0:00:51,5,Broken Product
ID3282,27/02/2015 9:56,Greg,Fridge,N,N,,,,Returns
ID3283,27/02/2015 10:16,Martha,Fridge,Y,Y,50,0:01:33,3,How-to
ID3284,27/02/2015 10:16,Stewart,Television,Y,Y,121,0:05:20,1,How-to
ID3285,27/02/2015 10:50,Jim,Washing Machine,Y,Y,82,0:06:45,3,Billing
ID3286,27/02/2015 10:50,Diane,Fridge,Y,Y,41,0:04:37,4,New Purchase
ID3287,27/02/2015 11:47,Dan,Fridge,Y,Y,65,0:05:51,1,Broken Product
ID3288,27/02/2015 11:47,Dan,Washing Machine,Y,Y,100,0:05:49,3,
ID3289,27/02/2015 12:14,Dan,Television,Y,Y,72,0:04:58,2,
ID3290,27/02/2015 12:14,Dan,Television,Y,Y,120,0:00:49,5,Billing
ID3291,27/02/2015 12:34,Stewart,Washing Machine,Y,Y,59,0:01:13,3,Broken Product
ID3292,27/02/2015 12:34,Diane,Washing Machine,N,N,,,,Returns
ID3293,27/02/2015 12:44,Jim,Washing Machine,Y,Y,25,0:04:05,2,Billing
ID3294,27/02/2015 12:44,Dan,Television,Y,Y,20,0:04:56,3,Billing
ID3295,27/02/2015 12:56,Dan,Toaster,Y,Y,40,0:05:54,4,Billing
ID3296,27/02/2015 12:56,Becky,Television,Y,Y,34,0:05:11,5,Broken Product
ID3297,27/02/2015 13:07,Martha,Fridge,N,N,,,,How-to
ID3298,27/02/2015 13:07,Martha,Washing Machine,Y,Y,27,0:02:11,5,New Purchase
ID3299,27/02/2015 13:39,Joe,Television,Y,Y,103,0:04:56,1,Broken Product
ID3300,27/02/2015 13:39,Diane,Fridge,Y,Y,76,0:03:17,4,Broken Product
ID3301,27/02/2015 14:11,Jim,Washing Machine,N,N,,,,Billing
ID3302,27/02/2015 14:11,Martha,Fridge,Y,Y,23,0:02:42,4,Broken Product
ID3303,27/02/2015 14:38,Greg,Fridge,Y,Y,94,0:06:57,4,Broken Product
ID3304,27/02/2015 14:38,Dan,Air Conditioner,Y,Y,115,0:06:18,5,How-to
ID3305,27/02/2015 14:58,Martha,Air Conditioner,Y,N,11,0:03:10,3,Billing
ID3306,27/02/2015 14:58,Diane,Toaster,Y,Y,117,0:02:05,5,Broken Product
ID3307,27/02/2015 15:00,Diane,Washing Machine,Y,Y,110,0:06:33,5,How-to
ID3308,27/02/2015 15:00,Dan,Fridge,Y,Y,24,0:02:47,3,How-to
ID3309,27/02/2015 15:08,Jim,Television,Y,Y,31,0:04:38,3,
ID3310,27/02/2015 15:08,Becky,Fridge,Y,Y,25,0:05:06,3,Broken Product
ID3311,27/02/2015 15:25,Stewart,Washing Machine,Y,Y,96,0:05:31,3,
ID3312,27/02/2015 15:25,Becky,Television,Y,Y,48,0:00:44,2,Billing
ID3313,27/02/2015 16:00,Dan,Fridge,Y,N,110,0:02:36,5,Billing
ID3314,27/02/2015 16:00,Jim,Washing Machine,Y,N,19,0:04:55,3,Billing
ID3315,27/02/2015 16:20,Diane,Fridge,N,N,,,,How-to
ID3316,27/02/2015 16:20,Diane,Washing Machine,Y,Y,88,0:03:41,1,How-to
ID3317,27/02/2015 16:37,Jim,Washing Machine,Y,Y,42,0:06:21,3,New Purchase
ID3318,27/02/2015 16:37,Stewart,Toaster,Y,Y,111,0:06:39,4,Broken Product
ID3319,27/02/2015 16:46,Stewart,Air Conditioner,Y,Y,89,0:03:45,5,How-to
ID3320,27/02/2015 16:46,Dan,Television,Y,Y,32,0:05:40,2,
ID3321,27/02/2015 16:52,Greg,Air Conditioner,Y,Y,118,0:05:58,3,How-to
ID3322,27/02/2015 16:52,Joe,Air Conditioner,Y,Y,21,0:00:46,4,Broken Product
ID3323,27/02/2015 17:06,Jim,Washing Machine,Y,Y,15,0:01:41,2,How-to
ID3324,27/02/2015 17:06,Dan,Air Conditioner,Y,Y,87,0:02:50,4,How-to
ID3325,27/02/2015 17:09,Becky,Fridge,Y,Y,18,0:06:16,1,Billing
ID3326,27/02/2015 17:09,Becky,Toaster,N,N,,,,Billing
ID3327,28/02/2015 9:07,Diane,Air Conditioner,Y,Y,15,0:03:06,3,Billing
ID3328,28/02/2015 9:07,Diane,Washing Machine,Y,Y,12,0:05:49,5,
ID3329,28/02/2015 9:14,Stewart,Washing Machine,N,N,,,,How-to
ID3330,28/02/2015 9:14,Becky,Fridge,Y,Y,84,0:02:26,3,Billing
ID3331,28/02/2015 9:15,Diane,Washing Machine,N,N,,,,Returns
ID3332,28/02/2015 9:15,Joe,Fridge,N,N,,,,
ID3333,28/02/2015 9:30,Dan,Television,Y,Y,55,0:03:47,4,Returns
ID3334,28/02/2015 9:30,Jim,Television,N,N,,,,Returns
ID3335,28/02/2015 10:07,Martha,Air Conditioner,Y,Y,63,0:03:30,5,Broken Product
ID3336,28/02/2015 10:07,Dan,Toaster,N,N,,,,New Purchase
ID3337,28/02/2015 10:27,Joe,Television,Y,Y,121,0:03:29,3,Billing
ID3338,28/02/2015 10:27,Joe,Fridge,Y,Y,53,0:06:06,4,Billing
ID3339,28/02/2015 10:33,Greg,Television,Y,Y,102,0:00:35,3,Returns
ID3340,28/02/2015 10:33,Joe,Washing Machine,Y,Y,92,0:06:12,2,Returns
ID3341,28/02/2015 11:00,Martha,Washing Machine,Y,Y,32,0:00:46,5,
ID3342,28/02/2015 11:00,Stewart,Fridge,Y,Y,107,0:04:45,5,Broken Product
ID3343,28/02/2015 11:00,Diane,Fridge,Y,Y,106,0:04:50,1,Billing
ID3344,28/02/2015 11:00,Jim,Washing Machine,Y,Y,114,0:03:19,5,How-to
ID3345,28/02/2015 11:12,Diane,Toaster,Y,N,62,0:02:13,5,Billing
ID3346,28/02/2015 11:12,Dan,Toaster,Y,Y,37,0:04:10,5,Returns
ID3347,28/02/2015 11:26,Becky,Washing Machine,Y,N,116,0:06:01,4,Billing
ID3348,28/02/2015 11:26,Becky,Toaster,Y,Y,89,0:02:13,4,Returns
ID3349,28/02/2015 11:34,Jim,Washing Machine,Y,Y,37,0:04:45,4,New Purchase
ID3350,28/02/2015 11:34,Jim,Washing Machine,Y,Y,120,0:05:29,3,Broken Product
ID3351,28/02/2015 11:34,Dan,Washing Machine,Y,Y,46,0:05:43,1,
ID3352,28/02/2015 11:34,Becky,Television,Y,Y,70,0:01:00,4,How-to
ID3353,28/02/2015 11:42,Diane,Air Conditioner,Y,Y,21,0:02:13,4,How-to
ID3354,28/02/2015 11:42,Joe,Fridge,Y,Y,86,0:00:51,4,Returns
ID3355,28/02/2015 12:40,Becky,Television,Y,N,54,0:05:30,2,Returns
ID3356,28/02/2015 12:40,Martha,Fridge,Y,Y,117,0:05:39,4,How-to
ID3357,28/02/2015 12:40,Greg,Fridge,N,N,,,,How-to
ID3358,28/02/2015 12:40,Becky,Television,Y,Y,101,0:05:06,1,Billing
ID3359,28/02/2015 13:09,Martha,Toaster,Y,Y,52,0:01:47,2,Billing
ID3360,28/02/2015 13:09,Dan,Air Conditioner,Y,Y,65,0:02:15,5,Billing
ID3361,28/02/2015 13:14,Greg,Toaster,Y,Y,84,0:05:09,5,How-to
ID3362,28/02/2015 13:14,Joe,Air Conditioner,Y,N,115,0:06:30,2,Billing
ID3363,28/02/2015 13:20,Becky,Washing Machine,N,N,,,,Returns
ID3364,28/02/2015 13:20,Diane,Fridge,Y,Y,22,0:03:26,4,Billing
ID3365,28/02/2015 13:23,Greg,Fridge,Y,Y,45,0:00:42,4,Returns
ID3366,28/02/2015 13:23,Jim,Fridge,N,N,,,,How-to
ID3367,28/02/2015 13:40,Diane,Washing Machine,N,N,,,,New Purchase
ID3368,28/02/2015 13:40,Greg,Washing Machine,Y,Y,23,0:04:58,5,Billing
ID3369,28/02/2015 14:03,Greg,Air Conditioner,Y,Y,45,0:02:29,3,Broken Product
ID3370,28/02/2015 14:03,Jim,Washing Machine,N,N,,,,Billing
ID3371,28/02/2015 14:48,Diane,Washing Machine,Y,Y,53,0:00:47,4,Returns
ID3372,28/02/2015 14:48,Greg,Washing Machine,Y,Y,76,0:05:05,4,Broken Product
ID3373,28/02/2015 14:52,Diane,Fridge,Y,Y,62,0:02:58,3,How-to
ID3374,28/02/2015 14:52,Martha,Television,Y,N,104,0:02:41,3,Billing
ID3375,28/02/2015 15:21,Martha,Fridge,N,N,,,,How-to
ID3376,28/02/2015 15:21,Martha,Washing Machine,Y,Y,72,0:06:15,1,Broken Product
ID3377,28/02/2015 15:25,Joe,Air Conditioner,N,N,,,,Broken Product
ID3378,28/02/2015 15:25,Greg,Fridge,Y,Y,74,0:06:20,4,Broken Product
ID3379,28/02/2015 16:06,Joe,Toaster,Y,Y,64,0:00:49,4,Broken Product
ID3380,28/02/2015 16:06,Diane,Television,Y,Y,44,0:03:09,4,Broken Product
ID3381,28/02/2015 16:07,Stewart,Air Conditioner,Y,Y,50,0:05:12,4,Billing
ID3382,28/02/2015 16:07,Dan,Air Conditioner,Y,Y,73,0:03:56,3,
ID3383,28/02/2015 16:50,Joe,Air Conditioner,Y,Y,34,0:03:25,1,How-to
ID3384,28/02/2015 16:50,Dan,Toaster,Y,Y,118,0:06:31,3,Broken Product
ID3385,28/02/2015 17:32,Becky,Fridge,Y,Y,44,0:06:50,3,
ID3386,28/02/2015 17:32,Greg,Washing Machine,Y,Y,38,0:01:36,3,Returns
ID3387,28/02/2015 18:00,Jim,Television,Y,Y,56,0:02:34,4,Returns
ID3388,28/02/2015 18:00,Joe,Air Conditioner,Y,Y,79,0:06:19,4,
ID3389,01/03/2015 9:07,Stewart,Toaster,Y,Y,111,0:04:32,5,Billing
ID3390,01/03/2015 9:07,Joe,Washing Machine,Y,N,62,0:05:08,5,Returns
ID3391,01/03/2015 9:15,Martha,Television,Y,Y,112,0:04:20,1,How-to
ID3392,01/03/2015 9:15,Dan,Fridge,Y,Y,55,0:05:31,4,Returns
ID3393,01/03/2015 9:33,Jim,Fridge,Y,Y,107,0:03:45,5,Returns
ID3394,01/03/2015 9:33,Martha,Fridge,N,N,,,,How-to
ID3395,01/03/2015 9:57,Diane,Air Conditioner,N,N,,,,New Purchase
ID3396,01/03/2015 9:57,Becky,Fridge,Y,Y,81,0:05:49,4,Broken Product
ID3397,01/03/2015 10:01,Joe,Television,Y,N,120,0:02:31,4,How-to
ID3398,01/03/2015 10:01,Diane,Fridge,N,N,,,,Billing
ID3399,01/03/2015 10:33,Becky,Washing Machine,N,N,,,,Returns
ID3400,01/03/2015 10:33,Jim,Air Conditioner,Y,Y,68,0:01:04,3,Billing
ID3401,01/03/2015 11:13,Greg,Air Conditioner,N,N,,,,Billing
ID3402,01/03/2015 11:13,Stewart,Toaster,Y,Y,40,0:01:24,4,Broken Product
ID3403,01/03/2015 12:21,Jim,Air Conditioner,Y,Y,60,0:04:47,4,Broken Product
ID3404,01/03/2015 12:21,Jim,Television,Y,Y,53,0:03:55,3,Billing
ID3405,01/03/2015 12:36,Martha,Washing Machine,Y,Y,72,0:02:45,3,Broken Product
ID3406,01/03/2015 12:36,Jim,Air Conditioner,N,N,,,,Broken Product
ID3407,01/03/2015 12:46,Greg,Television,Y,Y,100,0:04:25,1,Broken Product
ID3408,01/03/2015 12:46,Stewart,Toaster,Y,Y,99,0:02:23,3,Broken Product
ID3409,01/03/2015 13:06,Becky,Toaster,Y,Y,96,0:07:00,4,Returns
ID3410,01/03/2015 13:06,Becky,Toaster,Y,Y,33,0:02:24,2,Billing
ID3411,01/03/2015 13:10,Jim,Washing Machine,Y,Y,92,0:03:39,4,How-to
ID3412,01/03/2015 13:10,Greg,Toaster,Y,Y,96,0:04:35,4,Billing
ID3413,01/03/2015 13:14,Dan,Washing Machine,Y,N,116,0:06:32,3,
ID3414,01/03/2015 13:14,Joe,Television,Y,Y,29,0:05:58,5,Billing
ID3415,01/03/2015 13:14,Diane,Fridge,Y,Y,40,0:02:02,4,Returns
ID3416,01/03/2015 13:14,Becky,Toaster,Y,Y,62,0:01:18,4,Returns
ID3417,01/03/2015 13:16,Martha,Toaster,Y,Y,111,0:02:44,1,Broken Product
ID3418,01/03/2015 13:16,Stewart,Television,Y,Y,66,0:00:45,3,
ID3419,01/03/2015 13:20,Jim,Toaster,Y,Y,79,0:03:04,3,Billing
ID3420,01/03/2015 13:20,Stewart,Air Conditioner,N,N,,,,How-to
ID3421,01/03/2015 13:36,Becky,Toaster,Y,Y,69,0:00:37,5,New Purchase
ID3422,01/03/2015 13:36,Stewart,Television,Y,Y,49,0:02:19,2,Broken Product
ID3423,01/03/2015 13:37,Becky,Television,Y,Y,80,0:04:20,4,Returns
ID3424,01/03/2015 13:37,Becky,Washing Machine,Y,Y,101,0:00:49,5,
ID3425,01/03/2015 13:58,Becky,Fridge,Y,Y,99,0:01:51,5,Broken Product
ID3426,01/03/2015 13:58,Diane,Television,Y,Y,111,0:05:09,5,How-to
ID3427,01/03/2015 14:12,Joe,Washing Machine,N,N,,,,Billing
ID3428,01/03/2015 14:12,Martha,Fridge,Y,Y,83,0:05:04,5,Broken Product
ID3429,01/03/2015 14:15,Greg,Fridge,Y,Y,14,0:04:58,3,How-to
ID3430,01/03/2015 14:15,Stewart,Washing Machine,Y,Y,120,0:05:49,3,Broken Product
ID3431,01/03/2015 14:16,Becky,Washing Machine,Y,Y,38,0:02:00,5,Returns
ID3432,01/03/2015 14:16,Dan,Television,Y,N,88,0:05:18,1,Billing
ID3433,01/03/2015 14:51,Becky,Television,Y,Y,26,0:01:18,4,New Purchase
ID3434,01/03/2015 14:51,Dan,Air Conditioner,Y,Y,94,0:03:21,3,Billing
ID3435,01/03/2015 14:55,Jim,Fridge,N,N,,,,New Purchase
ID3436,01/03/2015 14:55,Dan,Toaster,N,N,,,,New Purchase
ID3437,01/03/2015 15:33,Stewart,Fridge,Y,Y,29,0:06:16,3,How-to
ID3438,01/03/2015 15:33,Joe,Fridge,Y,Y,49,0:02:52,3,Broken Product
ID3439,01/03/2015 15:43,Diane,Air Conditioner,Y,Y,104,0:02:17,4,New Purchase
ID3440,01/03/2015 15:43,Becky,Fridge,Y,Y,62,0:01:03,4,Broken Product
ID3441,01/03/2015 16:33,Becky,Fridge,Y,Y,123,0:05:42,5,Broken Product
ID3442,01/03/2015 16:33,Becky,Washing Machine,Y,Y,114,0:01:52,5,Returns
ID3443,01/03/2015 16:48,Becky,Washing Machine,N,N,,,,Broken Product
ID3444,01/03/2015 16:48,Jim,Fridge,Y,Y,12,0:05:18,4,How-to
ID3445,01/03/2015 17:03,Jim,Toaster,Y,Y,116,0:00:32,4,Broken Product
ID3446,01/03/2015 17:03,Becky,Toaster,Y,Y,31,0:01:40,2,How-to
ID3447,01/03/2015 17:16,Becky,Washing Machine,N,N,,,,
ID3448,01/03/2015 17:16,Martha,Toaster,Y,Y,39,0:01:52,3,Billing
ID3449,01/03/2015 17:38,Dan,Toaster,Y,Y,81,0:05:22,4,How-to
ID3450,01/03/2015 17:38,Martha,Toaster,Y,Y,34,0:02:50,3,
ID3451,01/03/2015 17:39,Jim,Air Conditioner,Y,Y,33,0:03:27,3,
ID3452,01/03/2015 17:39,Becky,Air Conditioner,Y,Y,37,0:01:14,1,
ID3453,02/03/2015 9:24,Joe,Television,Y,Y,92,0:01:59,2,Returns
ID3454,02/03/2015 9:24,Jim,Toaster,Y,Y,117,0:05:59,3,How-to
ID3455,02/03/2015 9:44,Becky,Television,Y,Y,53,0:04:32,3,How-to
ID3456,02/03/2015 9:44,Stewart,Washing Machine,Y,Y,61,0:04:22,5,Broken Product
ID3457,02/03/2015 10:09,Martha,Air Conditioner,N,N,,,,Broken Product
ID3458,02/03/2015 10:09,Diane,Air Conditioner,Y,Y,72,0:02:17,4,How-to
ID3459,02/03/2015 10:23,Dan,Toaster,N,N,,,,Billing
ID3460,02/03/2015 10:23,Greg,Fridge,Y,Y,82,0:05:20,3,Billing
ID3461,02/03/2015 10:29,Martha,Toaster,Y,Y,86,0:05:15,5,Broken Product
ID3462,02/03/2015 10:29,Becky,Air Conditioner,Y,Y,35,0:02:14,3,New Purchase
ID3463,02/03/2015 10:49,Greg,Television,Y,Y,83,0:01:55,5,Returns
ID3464,02/03/2015 10:49,Stewart,Fridge,Y,Y,42,0:03:44,4,Returns
ID3465,02/03/2015 10:53,Stewart,Air Conditioner,Y,Y,82,0:05:42,5,How-to
ID3466,02/03/2015 10:53,Diane,Air Conditioner,Y,Y,42,0:00:49,4,Billing
ID3467,02/03/2015 11:08,Jim,Television,N,N,,,,New Purchase
ID3468,02/03/2015 11:08,Becky,Toaster,Y,N,106,0:06:48,3,Broken Product
ID3469,02/03/2015 11:32,Joe,Television,N,N,,,,Broken Product
ID3470,02/03/2015 11:32,Diane,Fridge,Y,Y,89,0:00:52,4,How-to
