Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating,J,K
ID2743,17FEB15:13:03:22,Becky,Air Conditioner,Y,Y,79,0:03:51,4,,
ID2744,17FEB15:13:03:22,Greg,Television,Y,N,21,0:06:31,3,,
ID2745,17FEB15:13:24:58,Becky,Air Conditioner,Y,Y,93,0:05:36,3,,
ID2746,17FEB15:13:24:58,Joe,Television,Y,Y,72,0:02:52,4,,
ID2747,17FEB15:13:36:29,Greg,Fridge,Y,Y,84,0:04:32,3,,
ID2749,17FEB15:14:19:41,Jim,Fridge,Y,Y,45,0:02:04,3,,
ID2751,17FEB15:14:29:46,Dan,Television,Y,N,49,0:01:21,4,,
ID2752,17FEB15:14:29:46,Becky,Fridge,Y,Y,110,0:06:06,4,,
ID2753,17FEB15:14:32:38,Diane,Air Conditioner,Y,N,58,0:02:13,3,,
ID2754,17FEB15:14:32:38,Joe,Washing Machine,Y,Y,35,0:06:13,4,,
ID2755,17FEB15:15:02:53,Dan,Toaster,Y,Y,105,0:01:10,4,,
ID2756,17FEB15:15:02:53,Diane,Toaster,Y,Y,99,0:02:12,3,,
ID2757,17FEB15:15:10:05,Joe,Washing Machine,Y,Y,53,0:04:02,2,,
ID2758,17FEB15:15:10:05,Greg,Washing Machine,Y,N,50,0:06:42,4,,
ID2759,17FEB15:15:46:05,Jim,Washing Machine,Y,Y,114,0:02:32,4,,
ID2762,17FEB15:16:06:14,Dan,Toaster,Y,Y,87,0:02:30,4,,
ID2763,17FEB15:16:14:53,Jim,Toaster,Y,N,55,0:01:07,5,,
ID2764,17FEB15:16:14:53,Martha,Fridge,Y,Y,97,0:05:54,4,,
ID2765,17FEB15:16:27:50,Martha,Toaster,Y,N,12,0:04:28,3,,
ID2767,17FEB15:16:36:29,Stewart,Fridge,Y,Y,79,0:03:01,5,,
ID2768,17FEB15:16:36:29,Martha,Air Conditioner,Y,Y,11,0:06:23,3,,
ID2769,17FEB15:17:11:02,Stewart,Toaster,Y,N,69,0:00:39,4,,
ID2772,17FEB15:17:12:29,Jim,Fridge,Y,Y,123,0:01:48,3,,
ID2774,17FEB15:17:44:10,Martha,Fridge,Y,N,48,0:03:34,4,,
ID2775,17FEB15:17:54:14,Joe,Washing Machine,Y,Y,78,0:06:57,3,,
ID2776,17FEB15:17:54:14,Joe,Air Conditioner,Y,Y,109,0:04:04,3,,
ID2777,18FEB15:09:23:02,Dan,Air Conditioner,Y,N,61,0:05:54,5,,
ID2778,18FEB15:09:23:02,Greg,Toaster,Y,Y,86,0:01:37,2,,
ID2779,18FEB15:09:43:12,Greg,Fridge,Y,Y,74,0:06:52,4,,
ID2780,18FEB15:09:43:12,Diane,Toaster,Y,Y,125,0:04:53,3,,
ID2781,18FEB15:10:00:29,Becky,Washing Machine,Y,N,64,0:06:09,2,,
ID2782,18FEB15:10:00:29,Joe,Television,Y,Y,63,0:02:06,3,,
ID2783,18FEB15:10:13:26,Greg,Fridge,Y,Y,46,0:06:36,4,,
ID2784,18FEB15:10:13:26,Greg,Fridge,Y,Y,63,0:04:15,3,,
ID2785,18FEB15:10:16:19,Joe,Washing Machine,Y,Y,96,0:00:47,4,,
ID2786,18FEB15:10:16:19,Dan,Television,Y,Y,37,0:04:25,3,,
ID2787,18FEB15:10:33:36,Dan,Washing Machine,Y,Y,73,0:03:24,4,,
ID2788,18FEB15:10:33:36,Diane,Toaster,Y,Y,111,0:02:18,4,,
ID2790,18FEB15:10:37:55,Joe,Television,Y,Y,79,0:03:08,2,,
ID2792,18FEB15:10:56:38,Dan,Fridge,Y,N,32,0:05:36,3,,
ID2793,18FEB15:11:18:14,Dan,Washing Machine,Y,Y,60,0:04:50,3,,
ID2794,18FEB15:11:18:14,Dan,Toaster,Y,Y,25,0:05:31,3,,
ID2795,18FEB15:11:18:14,Jim,Toaster,Y,Y,72,0:04:11,4,,
ID2796,18FEB15:11:18:14,Dan,Air Conditioner,Y,Y,82,0:01:07,3,,
ID2798,18FEB15:11:25:26,Diane,Fridge,Y,Y,104,0:06:44,4,,
ID2800,18FEB15:11:34:05,Becky,Air Conditioner,Y,Y,102,0:02:24,5,,
ID2803,18FEB15:13:04:48,Martha,Television,Y,N,86,0:01:35,3,,
ID2804,18FEB15:13:04:48,Becky,Air Conditioner,Y,Y,93,0:06:04,2,,
ID2807,18FEB15:13:37:55,Dan,Air Conditioner,Y,Y,39,0:04:13,2,,
ID2808,18FEB15:13:37:55,Stewart,Fridge,Y,Y,119,0:00:46,4,,
ID2810,18FEB15:13:45:07,Stewart,Air Conditioner,Y,Y,71,0:00:42,3,,
ID2811,18FEB15:13:48:00,Joe,Television,Y,Y,111,0:06:54,1,,
ID2812,18FEB15:13:48:00,Martha,Television,Y,N,120,0:04:00,1,,
ID2814,18FEB15:14:47:02,Diane,Fridge,Y,Y,81,0:03:02,5,,
ID2816,18FEB15:14:52:48,Martha,Television,Y,Y,40,0:02:23,1,,
ID2817,18FEB15:15:15:50,Dan,Fridge,Y,Y,114,0:02:59,5,,
ID2820,18FEB15:16:00:29,Jim,Washing Machine,Y,Y,29,0:00:48,4,,
ID2821,18FEB15:16:03:22,Jim,Air Conditioner,Y,Y,56,0:06:30,3,,
ID2822,18FEB15:16:03:22,Diane,Air Conditioner,Y,N,58,0:02:45,4,,
ID2823,18FEB15:16:58:05,Martha,Air Conditioner,Y,Y,68,0:03:02,5,,
ID2824,18FEB15:16:58:05,Jim,Fridge,Y,N,114,0:01:05,3,,
ID2825,18FEB15:16:59:31,Greg,Air Conditioner,Y,Y,11,0:03:08,3,,
ID2826,18FEB15:16:59:31,Becky,Television,Y,Y,46,0:01:43,3,,
ID2827,19FEB15:09:01:26,Jim,Fridge,Y,Y,78,0:06:46,4,,
ID2829,19FEB15:09:17:17,Joe,Fridge,Y,Y,53,0:05:01,3,,
ID2830,19FEB15:09:17:17,Jim,Toaster,Y,Y,37,0:03:21,1,,
ID2831,19FEB15:09:18:43,Diane,Television,Y,Y,111,0:03:40,4,,
ID2832,19FEB15:09:18:43,Dan,Washing Machine,Y,N,14,0:00:54,5,,
ID2833,19FEB15:09:25:55,Diane,Television,Y,Y,82,0:02:48,3,,
ID2837,19FEB15:11:22:34,Stewart,Washing Machine,Y,Y,69,0:04:54,3,,
ID2838,19FEB15:11:22:34,Diane,Television,Y,Y,21,0:06:54,3,,
ID2839,19FEB15:11:42:43,Becky,Toaster,Y,Y,113,0:00:41,2,,
ID2840,19FEB15:11:42:43,Martha,Television,Y,Y,34,0:03:31,3,,
ID2841,19FEB15:11:54:14,Jim,Toaster,Y,N,26,0:00:40,3,,
ID2842,19FEB15:11:54:14,Jim,Fridge,Y,Y,76,0:05:20,3,,
ID2845,19FEB15:13:29:17,Jim,Air Conditioner,Y,Y,63,0:03:47,1,,
ID2846,19FEB15:13:29:17,Stewart,Fridge,Y,Y,80,0:04:08,3,,
ID2847,19FEB15:13:32:10,Jim,Fridge,Y,Y,36,0:06:17,1,,
ID2848,19FEB15:13:32:10,Diane,Fridge,Y,Y,22,0:01:55,5,,
ID2849,19FEB15:13:45:07,Stewart,Television,Y,Y,80,0:04:27,2,,
ID2850,19FEB15:13:45:07,Jim,Air Conditioner,Y,Y,109,0:00:44,1,,
ID2851,19FEB15:14:22:34,Stewart,Air Conditioner,Y,Y,80,0:05:38,3,,
ID2852,19FEB15:14:22:34,Joe,Fridge,Y,Y,108,0:04:47,4,,
ID2853,19FEB15:14:26:53,Becky,Washing Machine,Y,Y,10,0:05:44,4,,
ID2855,19FEB15:14:45:36,Martha,Air Conditioner,Y,Y,115,0:02:38,3,,
ID2856,19FEB15:14:45:36,Becky,Fridge,Y,Y,79,0:04:31,3,,
ID2857,19FEB15:14:52:48,Stewart,Fridge,Y,Y,109,0:00:39,2,,
ID2858,19FEB15:14:52:48,Jim,Washing Machine,Y,Y,12,0:05:15,4,,
ID2859,19FEB15:15:02:53,Joe,Television,Y,Y,87,0:02:14,3,,
ID2860,19FEB15:15:02:53,Stewart,Fridge,Y,Y,55,0:05:40,3,,
ID2861,19FEB15:15:33:07,Joe,Toaster,Y,Y,109,0:05:35,4,,
ID2864,19FEB15:15:33:07,Becky,Toaster,Y,Y,12,0:01:09,4,,
ID2865,19FEB15:16:04:48,Martha,Toaster,Y,Y,71,0:02:51,5,,
ID2867,19FEB15:16:26:24,Stewart,Television,Y,N,104,0:06:29,4,,
ID2868,19FEB15:16:26:24,Stewart,Toaster,Y,Y,110,0:01:53,1,,
ID2869,19FEB15:17:21:07,Martha,Television,Y,Y,108,0:02:44,1,,
ID2870,19FEB15:17:21:07,Dan,Air Conditioner,Y,Y,88,0:00:55,1,,
ID2872,19FEB15:17:29:46,Joe,Fridge,Y,Y,32,0:06:08,1,,
ID2873,19FEB15:17:38:24,Diane,Washing Machine,Y,Y,37,0:06:13,4,,
ID2874,19FEB15:17:38:24,Greg,Toaster,Y,Y,58,0:03:25,5,,
ID2875,20FEB15:09:24:29,Greg,Washing Machine,Y,Y,61,0:04:06,4,,
ID2876,20FEB15:09:24:29,Jim,Washing Machine,Y,Y,39,0:01:45,1,,
ID2877,20FEB15:09:33:07,Joe,Washing Machine,Y,Y,39,0:05:41,4,,
ID2878,20FEB15:09:33:07,Diane,Television,Y,Y,53,0:01:47,5,,
ID2880,20FEB15:10:01:55,Stewart,Television,Y,Y,64,0:05:11,4,,
ID2881,20FEB15:10:10:34,Joe,Air Conditioner,Y,Y,77,0:03:40,3,,
ID2882,20FEB15:10:10:34,Dan,Washing Machine,Y,Y,20,0:00:49,1,,
ID2885,20FEB15:10:50:53,Dan,Fridge,Y,Y,26,0:06:13,5,,
ID2886,20FEB15:10:50:53,Diane,Air Conditioner,Y,Y,33,0:04:59,3,,
ID2888,20FEB15:11:00:58,Becky,Washing Machine,Y,Y,122,0:02:08,3,,
ID2890,20FEB15:11:11:02,Martha,Toaster,Y,Y,75,0:03:46,3,,
ID2891,20FEB15:11:21:07,Martha,Fridge,Y,Y,27,0:01:39,4,,
ID2892,20FEB15:11:21:07,Diane,Washing Machine,Y,Y,37,0:05:48,3,,
ID2893,20FEB15:11:34:05,Diane,Fridge,Y,Y,24,0:02:25,3,,
ID2894,20FEB15:11:34:05,Becky,Television,Y,Y,70,0:05:22,1,,
ID2895,20FEB15:11:41:17,Becky,Air Conditioner,Y,Y,117,0:01:54,4,,
ID2896,20FEB15:11:41:17,Diane,Toaster,Y,Y,15,0:04:37,1,,
ID2897,20FEB15:11:54:14,Greg,Television,Y,Y,20,0:03:35,3,,
ID2898,20FEB15:11:54:14,Dan,Television,Y,Y,36,0:04:16,2,,
ID2899,20FEB15:12:02:53,Diane,Air Conditioner,Y,Y,63,0:04:47,1,,
ID2900,20FEB15:12:02:53,Becky,Toaster,Y,Y,20,0:06:22,3,,
ID2901,20FEB15:12:10:05,Dan,Washing Machine,Y,N,115,0:05:35,4,,
ID2903,20FEB15:12:25:55,Dan,Air Conditioner,Y,Y,95,0:04:58,3,,
ID2904,20FEB15:12:25:55,Becky,Toaster,Y,Y,114,0:03:07,4,,
ID2905,20FEB15:12:46:05,Martha,Washing Machine,Y,Y,71,0:02:01,4,,
ID2906,20FEB15:12:46:05,Stewart,Toaster,Y,Y,44,0:06:02,1,,
ID2909,20FEB15:13:35:02,Stewart,Toaster,Y,Y,24,0:01:54,3,,
ID2911,20FEB15:13:56:38,Dan,Washing Machine,Y,Y,70,0:02:59,3,,
ID2913,20FEB15:14:13:55,Dan,Fridge,Y,Y,33,0:00:40,1,,
ID2915,20FEB15:14:28:19,Greg,Fridge,Y,N,15,0:05:32,1,,
ID2916,20FEB15:14:28:19,Joe,Television,Y,Y,103,0:04:56,4,,
ID2917,20FEB15:15:07:12,Martha,Washing Machine,Y,Y,61,0:05:50,5,,
ID2919,20FEB15:15:11:31,Greg,Washing Machine,Y,Y,32,0:01:25,4,,
ID2920,20FEB15:15:11:31,Dan,Fridge,Y,Y,33,0:01:42,4,,
ID2921,20FEB15:15:12:58,Becky,Toaster,Y,Y,30,0:05:50,3,,
ID2922,20FEB15:15:12:58,Stewart,Television,Y,Y,36,0:05:26,4,,
ID2923,20FEB15:15:21:36,Dan,Air Conditioner,Y,Y,16,0:04:20,4,,
ID2924,20FEB15:15:21:36,Stewart,Air Conditioner,Y,Y,60,0:04:27,3,,
ID2926,20FEB15:15:53:17,Stewart,Washing Machine,Y,Y,42,0:04:56,4,,
ID2927,20FEB15:16:00:29,Dan,Washing Machine,Y,Y,58,0:05:41,1,,
ID2928,20FEB15:16:00:29,Greg,Toaster,Y,N,44,0:02:18,1,,
ID2929,20FEB15:16:10:34,Martha,Television,Y,N,72,0:02:33,1,,
ID2930,20FEB15:16:10:34,Stewart,Television,Y,Y,13,0:03:57,4,,
ID2931,20FEB15:16:14:53,Jim,Television,Y,Y,113,0:03:31,4,,
ID2933,20FEB15:16:16:19,Greg,Washing Machine,Y,Y,51,0:06:30,4,,
ID2934,20FEB15:16:16:19,Greg,Washing Machine,Y,N,85,0:05:14,1,,
ID2935,20FEB15:16:32:10,Stewart,Toaster,Y,N,27,0:06:24,4,,
ID2936,20FEB15:16:32:10,Dan,Washing Machine,Y,Y,75,0:03:25,3,,
ID2937,20FEB15:16:52:19,Jim,Washing Machine,Y,Y,63,0:05:33,2,,
ID2939,20FEB15:17:25:26,Diane,Toaster,Y,Y,22,0:00:51,3,,
ID2941,20FEB15:17:57:07,Stewart,Fridge,Y,N,106,0:03:45,3,,
ID2942,20FEB15:17:57:07,Greg,Television,Y,Y,86,0:02:40,4,,
ID2943,21FEB15:09:57:36,Stewart,Washing Machine,Y,Y,55,0:06:04,3,,
ID2944,21FEB15:09:57:36,Martha,Fridge,Y,Y,74,0:06:46,2,,
ID2945,21FEB15:10:12:00,Stewart,Fridge,Y,Y,53,0:06:20,5,,
ID2946,21FEB15:10:12:00,Joe,Air Conditioner,Y,Y,115,0:02:05,3,,
ID2947,21FEB15:10:22:05,Jim,Fridge,Y,Y,29,0:01:30,4,,
ID2948,21FEB15:10:22:05,Joe,Toaster,Y,Y,16,0:02:10,4,,
ID2949,21FEB15:11:06:43,Martha,Air Conditioner,Y,N,26,0:03:45,3,,
ID2950,21FEB15:11:06:43,Becky,Air Conditioner,Y,Y,71,0:03:49,1,,
ID2951,21FEB15:11:08:10,Joe,Television,Y,Y,109,0:04:31,4,,
ID2952,21FEB15:11:08:10,Joe,Air Conditioner,Y,Y,102,0:03:50,5,,
ID2953,21FEB15:11:12:29,Joe,Toaster,Y,Y,115,0:00:37,4,,
ID2954,21FEB15:11:12:29,Diane,Air Conditioner,Y,Y,48,0:02:27,4,,
ID2955,21FEB15:11:35:31,Dan,Television,Y,Y,41,0:04:27,5,,
ID2956,21FEB15:11:35:31,Greg,Air Conditioner,Y,Y,97,0:03:10,4,,
ID2957,21FEB15:11:42:43,Martha,Toaster,Y,N,39,0:03:22,3,,
ID2959,21FEB15:11:54:14,Jim,Toaster,Y,Y,73,0:01:13,3,,
ID2960,21FEB15:11:54:14,Dan,Washing Machine,Y,Y,25,0:01:06,1,,
ID2961,21FEB15:12:21:36,Becky,Television,Y,Y,84,0:03:49,3,,
ID2962,21FEB15:12:21:36,Becky,Air Conditioner,Y,Y,99,0:02:35,5,,
ID2963,21FEB15:12:25:55,Jim,Television,Y,Y,108,0:05:28,3,,
ID2964,21FEB15:12:25:55,Greg,Toaster,Y,Y,80,0:02:17,4,,
ID2965,21FEB15:12:57:36,Becky,Toaster,Y,Y,77,0:01:15,4,,
ID2966,21FEB15:12:57:36,Stewart,Fridge,Y,Y,14,0:01:31,5,,
ID2967,21FEB15:13:14:53,Stewart,Air Conditioner,Y,N,69,0:05:10,5,,
ID2968,21FEB15:13:14:53,Jim,Washing Machine,Y,Y,91,0:00:53,3,,
ID2970,21FEB15:13:35:02,Becky,Toaster,Y,Y,125,0:03:09,1,,
ID2971,21FEB15:13:56:38,Becky,Television,Y,Y,25,0:06:00,4,,
ID2972,21FEB15:13:56:38,Dan,Toaster,Y,Y,60,0:04:45,4,,
ID2973,21FEB15:13:59:31,Becky,Air Conditioner,Y,N,97,0:04:40,3,,
ID2974,21FEB15:13:59:31,Dan,Fridge,Y,Y,41,0:04:56,1,,
ID2976,21FEB15:14:29:46,Greg,Television,Y,Y,47,0:06:59,4,,
ID2978,21FEB15:14:47:02,Jim,Television,Y,Y,82,0:06:34,5,,
ID2979,21FEB15:14:58:34,Greg,Fridge,Y,Y,94,0:04:43,4,,
ID2980,21FEB15:14:58:34,Becky,Washing Machine,Y,Y,43,0:04:43,4,,
ID2981,21FEB15:15:10:05,Stewart,Air Conditioner,Y,Y,27,0:04:07,1,,
ID2982,21FEB15:15:10:05,Joe,Air Conditioner,Y,N,15,0:02:51,3,,
ID2983,21FEB15:15:44:38,Jim,Air Conditioner,Y,Y,21,0:01:22,4,,
ID2984,21FEB15:15:44:38,Dan,Air Conditioner,Y,Y,30,0:01:46,5,,
ID2985,21FEB15:15:46:05,Diane,Fridge,Y,N,106,0:02:10,1,,
ID2986,21FEB15:15:46:05,Jim,Fridge,Y,Y,56,0:05:21,3,,
ID2987,21FEB15:16:23:31,Dan,Toaster,Y,Y,100,0:06:33,5,,
ID2988,21FEB15:16:23:31,Diane,Television,Y,Y,48,0:05:46,3,,
ID2989,21FEB15:16:59:31,Jim,Television,Y,Y,74,0:03:37,5,,
ID2990,21FEB15:16:59:31,Stewart,Fridge,Y,Y,100,0:04:00,1,,
ID2991,21FEB15:17:19:41,Diane,Toaster,Y,N,90,0:02:43,3,,
ID2993,21FEB15:17:21:07,Dan,Toaster,Y,Y,43,0:06:20,5,,
ID2994,21FEB15:17:21:07,Joe,Toaster,Y,Y,68,0:05:13,4,,
ID2996,21FEB15:17:49:55,Diane,Fridge,Y,Y,65,0:05:18,1,,
ID2997,22FEB15:09:04:19,Greg,Fridge,Y,Y,125,0:01:58,5,,
ID2998,22FEB15:09:04:19,Joe,Fridge,Y,Y,62,0:05:13,4,,
ID2999,22FEB15:09:44:38,Jim,Toaster,Y,Y,24,0:02:10,3,,
ID3001,22FEB15:11:12:29,Jim,Television,Y,Y,41,0:02:17,4,,
ID3002,22FEB15:11:12:29,Becky,Television,Y,Y,81,0:01:53,3,,
ID3003,22FEB15:11:13:55,Diane,Air Conditioner,Y,Y,21,0:05:28,5,,
ID3006,22FEB15:11:29:46,Jim,Washing Machine,Y,Y,42,0:04:28,4,,
ID3007,22FEB15:11:58:34,Greg,Television,Y,Y,79,0:05:21,5,,
ID3008,22FEB15:11:58:34,Greg,Air Conditioner,Y,Y,120,0:04:53,4,,
ID3009,22FEB15:12:04:19,Dan,Fridge,Y,Y,10,0:02:34,4,,
ID3010,22FEB15:12:04:19,Jim,Television,Y,Y,21,0:05:05,1,,
ID3011,22FEB15:13:01:55,Diane,Air Conditioner,Y,N,16,0:03:35,5,,
ID3012,22FEB15:13:01:55,Joe,Toaster,Y,Y,34,0:06:19,5,,
ID3013,22FEB15:13:19:12,Diane,Washing Machine,Y,Y,116,0:06:53,1,,
ID3014,22FEB15:13:19:12,Greg,Fridge,Y,Y,28,0:06:25,2,,
ID3015,22FEB15:13:30:43,Martha,Air Conditioner,Y,Y,75,0:02:33,3,,
ID3017,22FEB15:14:06:43,Joe,Toaster,Y,N,29,0:03:34,2,,
ID3020,22FEB15:14:32:38,Dan,Air Conditioner,Y,Y,118,0:02:11,4,,
ID3021,22FEB15:14:32:38,Dan,Fridge,Y,Y,87,0:05:04,3,,
ID3022,22FEB15:14:32:38,Diane,Television,Y,N,100,0:06:45,3,,
ID3023,22FEB15:15:12:58,Becky,Fridge,Y,Y,114,0:05:05,2,,
ID3024,22FEB15:15:12:58,Stewart,Air Conditioner,Y,Y,69,0:00:35,4,,
ID3025,22FEB15:15:18:43,Jim,Fridge,Y,Y,112,0:01:59,3,,
ID3027,22FEB15:15:37:26,Stewart,Television,Y,Y,48,0:01:54,3,,
ID3028,22FEB15:15:37:26,Becky,Toaster,Y,Y,92,0:01:26,2,,
ID3029,22FEB15:15:37:26,Jim,Television,Y,Y,102,0:06:34,4,,
ID3030,22FEB15:15:37:26,Martha,Air Conditioner,Y,Y,16,0:06:31,3,,
ID3031,22FEB15:15:41:46,Joe,Air Conditioner,Y,Y,58,0:02:53,5,,
ID3032,22FEB15:15:41:46,Becky,Washing Machine,Y,Y,87,0:01:42,5,,
ID3033,22FEB15:15:48:58,Joe,Washing Machine,Y,Y,88,0:01:17,4,,
ID3034,22FEB15:15:48:58,Dan,Fridge,Y,Y,59,0:03:42,3,,
ID3035,22FEB15:16:26:24,Jim,Television,Y,Y,11,0:03:15,3,,
ID3036,22FEB15:16:26:24,Joe,Air Conditioner,Y,Y,75,0:06:33,3,,
ID3037,22FEB15:16:39:22,Greg,Fridge,Y,Y,64,0:06:37,3,,
ID3038,22FEB15:16:39:22,Becky,Television,Y,Y,95,0:05:16,1,,
ID3039,22FEB15:16:55:12,Martha,Air Conditioner,Y,Y,94,0:05:02,4,,
ID3044,22FEB15:17:09:36,Diane,Washing Machine,Y,Y,41,0:02:08,3,,
ID3045,22FEB15:17:19:41,Diane,Fridge,Y,Y,38,0:03:48,3,,
ID3046,22FEB15:17:19:41,Martha,Television,Y,Y,33,0:01:42,5,,
ID3047,23FEB15:09:02:53,Dan,Air Conditioner,Y,Y,49,0:01:01,3,,
ID3048,23FEB15:09:02:53,Dan,Television,Y,Y,97,0:00:46,5,,
ID3049,23FEB15:09:23:02,Becky,Toaster,Y,Y,23,0:02:53,3,,
ID3050,23FEB15:09:23:02,Joe,Air Conditioner,Y,Y,60,0:06:16,3,,
ID3051,23FEB15:09:43:12,Martha,Air Conditioner,Y,Y,48,0:06:24,2,,
ID3052,23FEB15:09:43:12,Diane,Washing Machine,Y,Y,28,0:01:45,4,,
ID3053,23FEB15:10:24:58,Martha,Air Conditioner,Y,Y,104,0:05:43,4,,
ID3054,23FEB15:10:24:58,Greg,Washing Machine,Y,Y,115,0:01:23,4,,
ID3055,23FEB15:10:43:41,Becky,Fridge,Y,N,89,0:01:52,3,,
ID3057,23FEB15:10:49:26,Stewart,Air Conditioner,Y,Y,111,0:04:17,3,,
ID3058,23FEB15:10:49:26,Jim,Toaster,Y,Y,17,0:06:18,5,,
ID3059,23FEB15:11:22:34,Diane,Air Conditioner,Y,Y,112,0:01:03,3,,
ID3060,23FEB15:11:22:34,Stewart,Television,Y,N,100,0:04:25,5,,
ID3062,23FEB15:12:01:26,Diane,Fridge,Y,Y,40,0:04:13,3,,
ID3064,23FEB15:12:41:46,Becky,Fridge,Y,Y,29,0:01:10,3,,
ID3065,23FEB15:12:59:02,Jim,Fridge,Y,N,39,0:06:33,4,,
ID3066,23FEB15:12:59:02,Diane,Toaster,Y,Y,41,0:01:18,3,,
ID3069,23FEB15:13:37:55,Becky,Fridge,Y,Y,56,0:00:37,5,,
ID3070,23FEB15:13:37:55,Diane,Television,Y,Y,76,0:02:16,1,,
ID3071,23FEB15:13:45:07,Greg,Fridge,Y,N,36,0:01:06,3,,
ID3072,23FEB15:13:45:07,Jim,Television,Y,Y,111,0:01:42,3,,
ID3073,23FEB15:14:28:19,Becky,Toaster,Y,Y,17,0:03:04,4,,
ID3074,23FEB15:14:28:19,Diane,Toaster,Y,Y,121,0:03:23,5,,
ID3075,23FEB15:14:34:05,Stewart,Toaster,Y,Y,69,0:06:05,4,,
ID3076,23FEB15:14:34:05,Jim,Washing Machine,Y,Y,111,0:03:27,3,,
ID3078,23FEB15:14:38:24,Jim,Air Conditioner,Y,Y,86,0:04:38,3,,
ID3079,23FEB15:14:48:29,Dan,Toaster,Y,Y,77,0:06:53,4,,
ID3080,23FEB15:14:48:29,Jim,Washing Machine,Y,Y,70,0:04:48,3,,
ID3081,23FEB15:14:54:14,Greg,Television,Y,Y,82,0:01:26,3,,
ID3083,23FEB15:15:21:36,Becky,Washing Machine,Y,Y,69,0:02:17,1,,
ID3085,23FEB15:15:30:14,Joe,Washing Machine,Y,Y,56,0:01:22,1,,
ID3086,23FEB15:15:30:14,Greg,Washing Machine,Y,Y,95,0:06:09,1,,
ID3088,23FEB15:15:34:34,Greg,Television,Y,Y,13,0:06:06,3,,
ID3089,23FEB15:15:47:31,Joe,Toaster,Y,Y,52,0:04:59,4,,
ID3090,23FEB15:15:47:31,Joe,Air Conditioner,Y,N,40,0:05:52,4,,
ID3092,23FEB15:16:40:48,Martha,Washing Machine,Y,Y,124,0:06:43,5,,
ID3093,23FEB15:16:55:12,Greg,Toaster,Y,Y,99,0:06:44,4,,
ID3094,23FEB15:16:55:12,Becky,Television,Y,Y,99,0:06:38,4,,
ID3095,23FEB15:17:11:02,Diane,Toaster,Y,Y,86,0:04:26,4,,
ID3096,23FEB15:17:11:02,Joe,Air Conditioner,Y,Y,118,0:00:53,2,,
ID3097,23FEB15:17:24:00,Martha,Washing Machine,Y,Y,50,0:06:23,4,,
ID3099,23FEB15:17:29:46,Becky,Television,Y,Y,52,0:03:34,1,,
ID3100,23FEB15:17:29:46,Diane,Air Conditioner,Y,Y,34,0:04:46,4,,
ID3101,24FEB15:09:36:00,Greg,Toaster,Y,Y,37,0:03:48,3,,
ID3102,24FEB15:09:36:00,Dan,Fridge,Y,Y,75,0:03:01,4,,
ID3103,24FEB15:12:59:02,Dan,Air Conditioner,Y,Y,85,0:01:13,2,,
ID3104,24FEB15:12:59:02,Diane,Fridge,Y,Y,25,0:04:23,3,,
ID3107,24FEB15:13:17:46,Joe,Television,Y,Y,70,0:00:48,4,,
ID3108,24FEB15:13:17:46,Diane,Air Conditioner,Y,Y,103,0:03:26,4,,
ID3109,24FEB15:13:35:02,Stewart,Toaster,Y,Y,71,0:06:57,5,,
ID3110,24FEB15:13:35:02,Becky,Air Conditioner,Y,Y,51,0:01:11,4,,
ID3111,24FEB15:13:49:26,Jim,Toaster,Y,Y,103,0:00:32,5,,
ID3112,24FEB15:13:49:26,Joe,Toaster,Y,Y,98,0:02:55,5,,
ID3113,24FEB15:13:58:05,Greg,Toaster,Y,Y,65,0:03:24,2,,
ID3114,24FEB15:13:58:05,Dan,Fridge,Y,Y,104,0:04:59,4,,
ID3115,24FEB15:14:24:00,Jim,Toaster,Y,Y,82,0:04:46,2,,
ID3116,24FEB15:14:24:00,Martha,Toaster,Y,Y,26,0:02:52,4,,
ID3117,24FEB15:14:34:05,Diane,Toaster,Y,N,84,0:03:36,3,,
ID3118,24FEB15:14:34:05,Greg,Air Conditioner,Y,Y,106,0:05:43,4,,
ID3119,24FEB15:14:41:17,Joe,Fridge,Y,Y,92,0:01:42,4,,
ID3121,24FEB15:15:17:17,Becky,Washing Machine,Y,Y,122,0:03:01,1,,
ID3122,24FEB15:15:17:17,Becky,Washing Machine,Y,Y,92,0:02:44,4,,
ID3124,24FEB15:15:21:36,Jim,Television,Y,Y,61,0:04:25,5,,
ID3125,24FEB15:15:28:48,Martha,Air Conditioner,Y,Y,27,0:01:56,5,,
ID3126,24FEB15:15:28:48,Becky,Air Conditioner,Y,Y,68,0:01:48,1,,
ID3128,24FEB15:15:41:46,Greg,Air Conditioner,Y,Y,59,0:00:42,4,,
ID3130,24FEB15:16:07:41,Joe,Air Conditioner,Y,Y,110,0:05:50,4,,
ID3131,24FEB15:16:23:31,Jim,Air Conditioner,Y,Y,23,0:02:20,4,,
ID3132,24FEB15:16:23:31,Diane,Washing Machine,Y,Y,60,0:06:09,5,,
ID3133,24FEB15:16:37:55,Stewart,Toaster,Y,Y,89,0:02:27,3,,
ID3134,24FEB15:16:37:55,Martha,Fridge,Y,Y,48,0:04:06,3,,
ID3135,24FEB15:16:42:14,Joe,Fridge,Y,Y,52,0:04:55,5,,
ID3136,24FEB15:16:42:14,Jim,Toaster,Y,Y,49,0:03:19,1,,
